base_word,rhyme_candidate,score
turystyki,ślipki,0.4
krytycznymi,melinowanymi,0.54
krytycznymi,śródgłosowymi,0.52
odkrytymi,galaktokinazami,0.35
odkrytymi,kyatami,0.5
okrytymi,ratyzbończykami,0.4
okrytymi,junatami,0.5
omylnymi,brominami,0.5
omylnymi,dobiegniewskimi,0.45
porywczymi,kolektywistkami,0.4
porywczymi,warcabistami,0.45
toksycznymi,padokami,0.5
toksycznymi,tachigrafiami,0.45
zdobycznymi,archaicznymi,0.74
zdobycznymi,cyrklowaniami,0.45
fałszywymi,członami,0.45
fałszywymi,antynaukowymi,0.54
antycznymi,amenorrheami,0.4
antycznymi,moczarzyskami,0.45
plastycznymi,besaminkami,0.45
plastycznymi,ciemięskimi,0.5
cło,roztliło,0.9
cło,alodynowało,0.75
mdło,farsidło,0.9
mdło,dało,0.95
mgło,wlewało,0.9
mgło,prasło,0.95
szkło,fingowało,0.85
szkło,usunęło,0.85
szło,uchroniło,0.85
szło,typowało,0.85
tło,arendowało,0.8
tło,taklowało,0.85
zło,ryło,0.95
zło,etatyzowało,0.75
źdźbło,morowało,0.85
źdźbło,uróżowało,0.8
brało,demistyfikowało,0.75
brało,rozkisło,0.45
cało,żałowało,0.9
cało,uwarzyło,0.4
chciało,milczało,0.7
chciało,urządzało,0.65
ciało,atestowało,0.6
ciało,tamowało,0.65
dało,zakłuło,0.45
dało,odmagnesowywało,0.75
drżało,dotknęło,0.45
drżało,chrobotnęło,0.4
działo,pożuło,0.45
działo,taryfowało,0.6
grało,najadło,0.45
grało,utorowało,0.85
grzało,dogasło,0.45
grzało,redliło,0.45
mało,nadbijało,0.9
mało,unaradawiało,0.8
pchało,gładziło,0.45
pchało,uściślało,0.9
rwało,eksplodowało,0.85
rwało,dolatało,0.9
mu,chluboczącemu,0.8
mu,churrigueryzmu,0.75
bu,tołubu,0.9
bu,skrubu,0.95
bzu,sajerzu,0.9
bzu,bograczu,0.9
chrztu,mętu,0.95
chrztu,niobitu,0.9
dniu,upierdzieleniu,0.8
dniu,liścieniu,0.9
dnu,galanu,0.9
dnu,cappuccinu,0.85
du,zadu,0.95
du,obwodu,0.9
dwu,geszefciarstwu,0.85
dwu,maciupeństwu,0.85
dżdżu,energomontażu,0.75
dżdżu,kinkażu,0.9
fu,aerografu,0.8
fu,bluffu,0.95
hu,makuchu,0.9
hu,gnieciuchu,0.9
ku,zwojaku,0.9
ku,nurzyku,0.9
lnu,dżynu,0.95
lnu,ultralanu,0.85
lu,foksalu,0.9
lu,cezalu,0.9
lwu,tchórzostwu,0.9
lwu,cudzysłowu,0.85
mchu,bezruchu,0.9
mchu,ruchu,0.95
mru,trymetru,0.9
mru,rastru,0.95
nu,unifonu,0.85
nu,fosfonu,0.9
pfu,banhofu,0.9
pfu,torfu,0.95
doktorom,ineditom,0.45
doktorom,cynkowcom,0.5
osobom,chromatronom,0.45
osobom,minirecenzjom,0.4
owocom,samopomocom,0.65
owocom,trewirkom,0.5
potworom,opinkom,0.5
potworom,antyestetyzmom,0.35
pozorom,ezofagoskopom,0.35
pozorom,żardynierkom,0.45
sposobom,mariażom,0.5
sposobom,batom,0.45
agronom,śródnerczom,0.5
agronom,dzikusom,0.5
astronom,gospodom,0.5
astronom,tambormajorom,0.4
baronom,żelbetom,0.5
baronom,branżom,0.45
kaloszom,fiacikom,0.5
kaloszom,trawlom,0.45
ramionom,ekscytacjom,0.45
ramionom,totalitarystom,0.35
nastrojom,fumatorom,0.45
nastrojom,aftom,0.45
urokom,apogeom,0.45
urokom,autodromom,0.45
przygodom,hurgotom,0.5
przygodom,firankom,0.5
rygorom,tępolom,0.5
rygorom,okom,0.45
wywodom,czatom,0.45
wywodom,ustrojom,0.5
ekonom,centralizacjom,0.4
ekonom,mistrzostwom,0.5
metronom,rapacholinom,0.5
metronom,sabeizmom,0.45
personom,kaliszankom,0.45
personom,glazurnikom,0.45
jeziorom,trychinozom,0.45
jeziorom,intestatom,0.45
brzmią,tafonomią,0.85
brzmią,chiropterogamią,0.75
chcą,bujającą,0.85
chcą,admirującą,0.8
czcią,bezsensownością,0.8
czcią,łacińskością,0.85
czczą,rozpirzą,0.9
czczą,embriogenezą,0.8
drą,bordiurą,0.9
drą,chondrą,0.95
drgną,genuą,0.9
drgną,awzeliną,0.85
drwią,unaukowią,0.85
drwią,driakwią,0.95
drżą,dołażą,0.9
drżą,odłażą,0.9
grą,amforą,0.9
grą,cyfomandrą,0.85
grzmią,leukotomią,0.85
grzmią,eukomią,0.9
ją,cynują,0.9
ją,zaambarasują,0.75
klną,zabałamuconą,0.75
klną,chybioną,0.9
kpią,chronoterapią,0.8
kpią,torakoskopią,0.8
krwią,żółwią,0.95
krwią,jaskrawią,0.9
lgną,nazębną,0.9
lgną,bułaną,0.9
lśnią,gazownią,0.9
lśnią,uprzednią,0.9
lwią,odłowią,0.9
lwią,odmówią,0.9
lżą,zawyżą,0.9
lżą,nindżą,0.95
mdłą,półą,0.95
mdłą,niegołą,0.9
obróciwszy,janczarzy,0.45
obróciwszy,teleolodzy,0.45
obudziwszy,scudzoziemszczy,0.5
obudziwszy,obeznajmiwszy,0.64
odrzuciwszy,embriolodzy,0.5
odrzuciwszy,talerzy,0.45
odwróciwszy,elektrolipolizy,0.35
odwróciwszy,amitozy,0.5
opuściwszy,baltolodzy,0.5
opuściwszy,spacyfikowawszy,0.53
podusiwszy,uspołeczniwszy,0.66
podusiwszy,hafizy,0.45
polubiwszy,gruczolarzy,0.5
polubiwszy,autorzy,0.45
pomówiwszy,boryszy,0.52
pomówiwszy,litoklazy,0.5
porzuciwszy,ginekolodzy,0.45
porzuciwszy,mykozy,0.45
powróciwszy,górołazy,0.5
powróciwszy,turkolodzy,0.5
najuczciwszy,upodrzędniwszy,0.62
najuczciwszy,konfekcjonerzy,0.45
narzuciwszy,ultrametagenezy,0.35
narzuciwszy,hemolizy,0.5
zakupiwszy,uwieńczywszy,0.64
zakupiwszy,umknąwszy,0.59
zapuściwszy,urządowiwszy,0.64
zapuściwszy,listonoszy,0.56
zaślubiwszy,naburczy,0.45
zaślubiwszy,ołtarzy,0.45
zawróciwszy,łuszczy,0.4
zawróciwszy,parapsycholodzy,0.4
rozpruliśmy,rozprawiłybyśmy,0.46
rozpruliśmy,chramy,0.4
wiekuisty,apostolaty,0.45
wiekuisty,glageryty,0.5
umówimy,emfizemy,0.5
umówimy,blefowałybyśmy,0.4
dokuczliwy,ingresowy,0.5
dokuczliwy,warsztatowy,0.5
ściskam,apoteozowałam,0.25
ściskam,inkrustowałam,0.35
wciskam,urozmaiciłam,0.3
wciskam,uatrakcyjniłam,0.3
winnam,fraternizowałam,0.3
winnam,ostałam,0.45
William,umiejscawiam,0.4
William,usamodzielniam,0.35
wnikam,usiadałam,0.4
wnikam,hasam,0.5
znikam,zabłagam,0.45
znikam,błyszczałam,0.45
dźwigam,doszyłam,0.45
dźwigam,wideofilmowałam,0.25
ligam,ankrowałam,0.4
ligam,żęłam,0.5
mijam,bonitowałam,0.35
mijam,rozpromieniałam,0.35
spijam,uśpiłam,0.45
spijam,dyskryminowałam,0.3
ścigam,sprywatyzowałam,0.3
ścigam,sparafrazowałam,0.3
ścinam,banitowałam,0.35
ścinam,świszczałam,0.45
śmigam,implementowałam,0.3
śmigam,ufałam,0.45
wbijam,zabalsamowałam,0.3
wbijam,jakościowałam,0.35
witam,uwłaszczyłam,0.4
witam,czerstwiałam,0.45
zbijam,alarmowałam,0.35
zbijam,ściemniałam,0.45
zbliżam,sapałam,0.45
zbliżam,lampartowałam,0.35
zwijam,unifikowałam,0.3
zwijam,fajkowałam,0.4
naciskam,cykloram,0.5
naciskam,osnuwam,0.5
zaciskam,ustylizowałam,0.35
zaciskam,ćwiczyłam,0.5
umarły,tupały,0.5
umarły,mrugnęły,0.5
buchały,chytrzały,0.67
buchały,izolowały,0.57
chlupały,uświęcały,0.62
chlupały,umalowały,0.57
chlustały,utrząsały,0.57
chlustały,obcałowywały,0.47
chrupały,ksykały,0.67
chrupały,żebrały,0.67
dmuchały,uganiały,0.62
dmuchały,zalęgły,0.5
fruwały,usadowiły,0.4
fruwały,nużyły,0.5
guzdrały,utopiły,0.45
guzdrały,gustowały,0.55
huczały,kusiły,0.5
huczały,umłóciły,0.45
hukały,gomóły,0.5
hukały,eschatokóły,0.4
kupały,bisurmaniły,0.4
kupały,bęcnęły,0.5
musiały,urzekały,0.57
musiały,zaaferowały,0.47
pluskały,mongoły,0.5
pluskały,śmigły,0.45
puszczały,machały,0.58
puszczały,tupały,0.58
ruszały,światły,0.45
ruszały,upoiły,0.45
rzucały,milkły,0.45
rzucały,centrowały,0.62
skubały,lustrowały,0.62
skubały,nadlały,0.67
spuszczały,chrypnęły,0.5
spuszczały,odymiły,0.45
struchlały,bromowały,0.57
struchlały,uabstrakcyjniły,0.35
stukały,macały,0.67
stukały,jenerały,0.62
korporantów,bilonów,0.45
korporantów,neutrów,0.4
mocodawców,trzymasztowców,0.64
mocodawców,bełkotów,0.45
arogantów,frenologów,0.5
arogantów,futorów,0.45
nastolatków,orków,0.46
nastolatków,rodników,0.51
sprawozdawców,bursztynianów,0.5
sprawozdawców,lemurów,0.45
wykonawców,podków,0.4
wykonawców,grubodziobów,0.5
chlebodawców,bibliopolów,0.5
chlebodawców,scynków,0.4
alabastrów,towaroznawców,0.45
alabastrów,mamrajów,0.45
wynalazków,tęgoryjców,0.5
wynalazków,samolotów,0.5
zakamarków,historyków,0.57
zakamarków,trzepotów,0.45
dyskutantów,muezinów,0.5
dyskutantów,fotooffsetów,0.51
okupantów,zachwytów,0.52
okupantów,koczów,0.4
antyszambrów,urbanoziemów,0.45
antyszambrów,chorałów,0.45
kwadrygantów,gruzłów,0.4
kwadrygantów,ekoleków,0.5
bumelantów,lutzów,0.4
bumelantów,ługów,0.4
rebeliantów,rożców,0.4
rebeliantów,ziramów,0.45
policjantów,śliniaków,0.45
policjantów,grubociągów,0.5
drogowskazów,edafozaurów,0.45
drogowskazów,bajglów,0.4
monogramów,makulaturowców,0.4
monogramów,chemoautotrofów,0.35
wodospadów,rapów,0.4
wodospadów,fototelegrafów,0.4
domkach,trezorach,0.57
domkach,tektosferach,0.53
dzwonkach,ździebełkach,0.7
dzwonkach,filoneizmach,0.47
kostkach,leśnictwach,0.55
kostkach,interpretacjach,0.45
lotkach,artelach,0.57
lotkach,enerefowcach,0.47
oczkach,tramwajarzach,0.5
oczkach,lufkach,0.7
portkach,flaszkach,0.7
portkach,nivach,0.6
proszkach,gutacjach,0.55
proszkach,ludomanach,0.5
przodkach,taguanach,0.53
przodkach,bałamutkach,0.65
schodkach,grundigach,0.57
schodkach,imperialistach,0.47
smoczkach,kontradmirałach,0.45
smoczkach,rabatkach,0.65
snopkach,bakunach,0.57
snopkach,elkaesowcach,0.47
sopkach,bazariadach,0.53
sopkach,trypsynach,0.57
środkach,hawannach,0.57
środkach,sulechowiankach,0.6
troskach,młynarzównach,0.53
troskach,dożach,0.62
Tworkach,tylozach,0.57
Tworkach,somatotropinach,0.42
workach,tupajach,0.57
workach,judaszach,0.57
kioskach,areałach,0.5
kioskach,tumultach,0.55
wioskach,łysinach,0.55
wioskach,rewach,0.6
wnioskach,annuitach,0.5
wnioskach,badeleitach,0.45
blokach,karcynogenezach,0.47
blokach,młodożeńcach,0.57
ciach,apatycznościach,0.8
ciach,judzeniach,0.9
ach,bziakach,0.95
ach,cepach,0.95
bach,anachoretyzmach,0.75
bach,pajukach,0.9
brwiach,enterostomiach,0.8
brwiach,hiperbariach,0.85
bzach,góralszczyznach,0.85
bzach,chopinografach,0.8
dach,akcjonariatach,0.8
dach,hawanach,0.9
dniach,ustawieniach,0.85
dniach,eteromaniach,0.8
drzwiach,mrocznieniach,0.9
drzwiach,okiełznywaniach,0.8
fach,braniewiankach,0.85
fach,technicsach,0.9
gach,świętokradcach,0.85
gach,glaukonitytach,0.8
gmach,grosikach,0.9
gmach,decymacjach,0.85
grach,lisiskach,0.9
grach,brożkach,0.95
lach,nadgarstnikach,0.85
lach,masturbacjach,0.85
mach,ciosakach,0.9
mach,brajtszwancach,0.9
mchach,kartelizacjach,0.8
mchach,dyrektorostwach,0.8
pach,japonkach,0.9
pach,izosejstach,0.85
piach,artyleriach,0.85
piach,czeladziach,0.9
pniach,alimentowaniach,0.75
pniach,doczekiwaniach,0.8
psach,gigolach,0.9
psach,odtłuszczarkach,0.85
rach,milenach,0.9
rach,augurach,0.9
Lewis,antekliz,0.45
Lewis,awiz,0.75
przepis,aisis,0.45
przepis,apokatastasis,0.3
excelsis,gastroptosis,0.53
excelsis,clitoris,0.5
lis,fosforoliz,0.85
lis,zwis,1.0
liz,dywiz,0.95
liz,hemoliz,0.9
bis,conditionalis,0.8
bis,apofiz,0.9
Chris,conditionalis,0.8
Chris,kataliz,0.9
cis,cienkopis,0.9
cis,adonis,0.9
flis,benefis,0.9
flis,nadpis,0.95
his,dualis,0.9
his,kalasiris,0.85
is,kodopis,0.9
is,kulis,0.95
mis,bakterioliz,0.85
mis,gastroptosis,0.85
spis,zawis,0.95
spis,elemis,0.9
wpis,eblis,0.95
wpis,anchois,0.9
Reiss,kiss,0.45
Reiss,basiliss,0.45
Feliks,briks,0.45
Feliks,komiks,0.5
feniks,sufiks,0.5
feniks,interfiks,0.45
cechmistrz,torfmistrz,0.67
cechmistrz,baletmistrz,0.62
ny,awanturyny,0.8
ny,dziesięciokątny,0.8
by,upoważnialiby,0.75
by,grabiałyby,0.85
bzy,łuskoskórzy,0.85
bzy,uśmiawszy,0.9
cny,dromony,0.9
cny,arony,0.9
cy,bezpłciowcy,0.9
cy,judaizujący,0.75
czczy,beznodzy,0.9
czczy,gruchnąwszy,0.9
czy,meistersingerzy,0.75
czy,abecedariuszy,0.75
ćmy,świdrowalibyśmy,0.75
ćmy,fleszowaliśmy,0.8
drzy,obdłubawszy,0.85
drzy,użarłszy,0.9
drży,wizaży,0.9
drży,balotaży,0.85
dy,encomiendy,0.85
dy,bleedy,0.9
fly,hartley,0.9
fly,moly,0.95
gdy,kaledonidy,0.8
gdy,aldrowandy,0.85
gry,telewizory,0.8
gry,brontozaury,0.85
gzy,słoczy,0.95
gzy,uelastyczniwszy,0.75
kry,tekstery,0.9
kry,elektryzatory,0.75
krzty,ifryty,0.9
krzty,blanty,0.95
lny,brukany,0.9
lny,galwanizacyjny,0.75
lwy,źdźbłowy,0.95
lwy,acetylooctowy,0.7
lży,baraży,0.9
lży,rubieży,0.9
sąsiedztwo,towaroznawstwo,0.47
sąsiedztwo,zdrowo,0.45
grząskiego,kempingującego,0.45
grząskiego,kamgarnowego,0.5
grzmiącego,żorskiego,0.62
grzmiącego,strzyżewickiego,0.53
lśniącego,antytoksycznego,0.47
lśniącego,antypodycznego,0.47
mądrego,trójkadłubowego,0.47
mądrego,karburyzującego,0.42
piątego,chutliwego,0.57
piątego,śródtkankowego,0.53
Sądnego,cukrującego,0.53
Sądnego,duraluminiowego,0.42
śpiącego,usuryjskiego,0.53
śpiącego,gazecianego,0.53
tkwiącego,lukullusowego,0.47
tkwiącego,antyrakowego,0.47
wąskiego,górującego,0.5
wąskiego,frantowskiego,0.85
wrącego,paginowanego,0.52
wrącego,hycającego,0.9
żądnego,aldehydowego,0.47
żądnego,referencyjnego,0.6
babeczko,heurystyko,0.45
babeczko,bernenko,0.5
bratersko,oczko,0.45
bratersko,wgłębko,0.45
ciasteczko,begonijko,0.45
ciasteczko,drańsko,0.45
diabelsko,cieplutko,0.5
diabelsko,teozofko,0.45
gniazdeczko,sztuko,0.45
gniazdeczko,bombko,0.45
gwiazdeczko,wsiewko,0.45
gwiazdeczko,jeżynko,0.5
Haneczko,reakcjonistko,0.4
Haneczko,gałęziówko,0.45
Janeczko,radlinko,0.5
Janeczko,osęko,0.5
borowi,emanatyzmowi,0.52
borowi,holownikowi,0.57
domowi,bajramowi,0.78
domowi,lipicanerowi,0.52
dzwonowi,guzikarzowi,0.57
dzwonowi,gazolowi,0.62
gościowi,świreniowi,0.65
gościowi,cantalowi,0.55
gotowi,bluesmanowi,0.57
gotowi,dodekafonizmowi,0.47
grzmotowi,enterowi,0.62
grzmotowi,etatowcowi,0.57
Johnowi,indosowi,0.57
Johnowi,antreprenerowi,0.47
końcowi,interfonowi,0.53
końcowi,frazesowiczowi,0.47
kosowi,członowcowi,0.62
kosowi,małotowarowi,0.52
kotkowi,coltowi,0.62
kotkowi,fraszkowi,0.75
kotowi,florowi,0.67
kotowi,intuicjonizmowi,0.47
lordowi,macierzakowi,0.53
lordowi,tuczowi,0.62
losowi,motoreduktorowi,0.47
losowi,tekowi,0.67
ojcowi,gratisowi,0.57
ojcowi,lunetkowi,0.57
Piotrowi,komunitaryzmowi,0.4
Piotrowi,bladożółtawi,0.4
pozdrowi,raczkowi,0.6
pozdrowi,frankizmowi,0.55
progowi,rehabilitantowi,0.47
progowi,wangalowi,0.62
przodowi,gryzakowi,0.62
przodowi,gazonowi,0.62
rodowi,bioodpadowi,0.73
rodowi,kamieniarzowi,0.57
Rothowi,stabilizatorowi,0.42
Rothowi,trumniarzowi,0.57
chlastali,mądrzeli,0.5
chlastali,kecali,0.62
chrapali,zmogli,0.45
chrapali,śmignęli,0.5
dawali,ściubali,0.67
dawali,maneli,0.5
drapali,obieli,0.5
drapali,uczęstowali,0.57
gadali,śmiali,0.62
gadali,uabstrakcyjnili,0.35
jadali,odmokli,0.5
jadali,uporządkowali,0.52
kazali,benzopiroli,0.4
kazali,alumatoli,0.4
klaskali,tlili,0.45
klaskali,tuli,0.45
nabrali,gębowali,0.57
nabrali,obsieli,0.5
nazwali,rwali,0.7
nazwali,miesili,0.5
padali,witali,0.67
padali,zasmoli,0.5
paprali,upolityczniali,0.47
paprali,nagięli,0.5
patrzali,ugruntowywali,0.45
patrzali,topili,0.5
siadali,ciszyli,0.5
siadali,kategoryzowali,0.42
skakali,ferowali,0.62
skakali,zaakompaniowali,0.47
spadali,ćpnęli,0.45
spadali,pocili,0.5
staczali,allobarbitali,0.47
staczali,kwantyfikowali,0.47
starali,rasowali,0.62
starali,uciekli,0.5
swatali,samokontroli,0.4
swatali,uczuwali,0.62
szakali,ubezimiennili,0.35
szakali,dokosili,0.45
szepnęłaś,uplotłaś,0.6
szepnęłaś,doszorowywałaś,0.45
zetknęłaś,zjadłaś,0.53
zetknęłaś,dorozumiewałaś,0.43
zniknęłaś,korespondowałaś,0.45
zniknęłaś,obciągnęłaś,0.75
pragnęłaś,kaligrafowałaś,0.45
pragnęłaś,branzlowałaś,0.55
zaczęłaś,banitowałaś,0.5
zaczęłaś,dyrdałaś,0.6
zamknęłaś,frachtowałaś,0.53
zamknęłaś,ukroiłaś,0.53
wzięłaś,rozsmakowywałaś,0.47
wzięłaś,dezinformowałaś,0.47
szłaś,obetkałaś,0.85
szłaś,edytowałaś,0.8
poderżnęłaś,tknęłaś,0.59
poderżnęłaś,doszorowywałaś,0.46
uśmiechnęłaś,karaś,0.4
uśmiechnęłaś,żgałaś,0.46
zaczerpnęłaś,chałturowałaś,0.51
zaczerpnęłaś,okpiłaś,0.51
odpoczęłaś,śmierdziałaś,0.51
odpoczęłaś,monologizowałaś,0.41
dygnęła,turbowała,0.45
dygnęła,wykpiła,0.5
krzyknęła,pluła,0.45
krzyknęła,zgasiła,0.5
przyklękła,wstała,0.45
przyklękła,iskrzyła,0.5
przylgnęła,ołgała,0.5
przylgnęła,cweliła,0.5
przymknęła,mieliła,0.5
przymknęła,uposażyła,0.4
przytknęła,zważyła,0.5
przytknęła,odzwierciadliła,0.4
ryknęła,brzękała,0.5
ryknęła,translatowała,0.4
smyknęła,apoteozowała,0.3
smyknęła,ścinała,0.5
my,usłaliśmy,0.85
my,zraźmy,0.95
by,indyczyliby,0.8
by,wryłby,0.95
bzy,skizy,0.95
bzy,mocarzy,0.9
cny,mammologiczny,0.8
cny,asfalteny,0.85
cy,eurazjatyccy,0.8
cy,alegoryzujący,0.7
czczy,zaawansowawszy,0.75
czczy,zabujawszy,0.85
czy,tyreolodzy,0.8
czy,trychomonadozy,0.75
ćmy,użeglowniliśmy,0.75
ćmy,bratalibyśmy,0.8
drzy,nabijaczy,0.85
drzy,hilopatolodzy,0.75
drży,radży,0.95
drży,wypręży,0.9
dy,tytanidy,0.85
dy,nawędy,0.9
fly,chantilly,0.9
fly,harley,0.9
gdy,triploidy,0.85
gdy,baudy,0.95
gry,wypory,0.9
gry,meandry,0.9
gzy,sojuzy,0.9
gzy,formiarzy,0.9
kry,jubilery,0.85
kry,gametangiofory,0.75
krzty,bagnety,0.9
krzty,ty,1.0
lny,marnizny,0.9
lny,apofatyczny,0.8
lwy,krewy,0.95
lwy,łatowy,0.9
lży,mariaży,0.9
lży,termomasaży,0.8
we,fioletowe,0.85
we,faszynowe,0.85
brnie,nabłąkanie,0.85
brnie,bałachonie,0.85
chce,hawance,0.9
chce,morce,0.95
che,menarche,0.9
che,hoye,0.9
cie,dokucie,0.9
cie,tachcie,0.95
die,gildie,0.95
die,arkadie,0.9
dmie,baalizmie,0.85
dmie,autosomie,0.85
drgnie,bogocianinie,0.8
drgnie,ultraporcelanie,0.75
drze,obladrze,0.9
drze,condze,0.95
dwie,mięczakostwie,0.85
dwie,ciepłownictwie,0.85
gdzie,fotohydrolizie,0.75
gdzie,hazardzie,0.9
gie,ajtiologie,0.85
gie,etologie,0.85
gnie,uczłonowanie,0.8
gnie,epidemicznie,0.8
grze,bambosze,0.9
grze,telemonterze,0.8
je,heliaje,0.9
je,otupuje,0.85
kie,jabłonkowskie,0.85
kie,manuelińskie,0.8
klnie,saunie,0.95
klnie,utknie,0.95
krze,humidorze,0.85
krze,bursarze,0.9
lgnie,upływanie,0.85
lgnie,chromienie,0.9
me,mainframe,0.85
me,widome,0.9
wy,bezstresowy,0.85
wy,jednośladowy,0.8
by,upadałaby,0.8
by,umożliwiłyby,0.75
bzy,skompresowawszy,0.8
bzy,ubodzy,0.9
cny,tany,0.95
cny,kaloryzacyjny,0.75
cy,miałcy,0.95
cy,salcerscy,0.9
czczy,geezy,0.9
czczy,taktowniejszy,0.85
czy,metylocelulozy,0.7
czy,zabatożywszy,0.8
ćmy,chudziejemy,0.85
ćmy,chorzejemy,0.85
drzy,samczy,0.95
drzy,trzeszczy,0.95
drży,loży,0.95
drży,kliważy,0.9
dy,bady,0.95
dy,gitariady,0.85
fly,harley,0.9
fly,dolly,0.95
gdy,hazardy,0.9
gdy,ostudy,0.9
gry,aludury,0.85
gry,buduary,0.85
gzy,kawoszy,0.9
gzy,brewiarzy,0.9
kry,fraktury,0.9
kry,fotoamatory,0.75
krzty,bosmaty,0.9
krzty,antykomunisty,0.75
lny,opijany,0.85
lny,dikolony,0.85
lwy,tostowy,0.9
lwy,limitowy,0.85
lży,serży,0.95
lży,krzyży,0.95
dygoczże,łotrujże,0.5
dygoczże,ufajdajże,0.45
wyborze,miliwoltomierze,0.47
wyborze,maczicze,0.5
przychodne,utaplane,0.45
przychodne,zgnane,0.45
przydrożne,członowane,0.45
przydrożne,kalibrowane,0.4
przytomne,udzielane,0.45
przytomne,egologiczne,0.4
wyborne,leworęczne,0.45
wyborne,grubonasienne,0.4
wychodne,dostawne,0.5
wychodne,immunochemiczne,0.35
wychodźcie,żółciłyście,0.45
wychodźcie,malinielibyście,0.35
wygodne,nachlane,0.5
wygodne,pamiętane,0.45
wymowne,afoniczne,0.45
wymowne,fajczone,0.5
wyrodne,medialne,0.5
wyrodne,ultrareakcyjne,0.35
wytworne,ropne,0.45
wytworne,terminalne,0.45
zbytkowne,geoakustyczne,0.35
zbytkowne,destabilizowane,0.3
wyniośle,berkele,0.5
wyniośle,literale,0.45
cykorie,antropometrie,0.4
cykorie,ginandrie,0.5
przytomnie,hebefrenicznie,0.4
przytomnie,czerstwienie,0.5
skrybowie,liternictwie,0.45
skrybowie,ludomaństwie,0.45
skrzypkowie,asekuranctwie,0.4
skrzypkowie,martyrologowie,0.47
synowie,legislatywie,0.4
synowie,walcownictwie,0.45
tygodnie,logonie,0.5
tygodnie,ścieśnianie,0.5
byt,myt,1.0
byt,getyt,0.95
chwyt,dacyt,0.95
chwyt,gipsoryt,0.9
cyt,herbicyd,0.9
cyt,jarozyt,0.9
spryt,hemocyt,0.9
spryt,efemeryd,0.85
syt,bukszpryt,0.95
syt,deficyt,0.9
szczyt,paraformaldehyd,0.75
szczyt,andradyt,0.9
sznyt,tufoporyt,0.85
sznyt,żyd,1.0
wstyd,uchwyt,0.95
wstyd,lemocyt,0.9
zbyt,kordyt,0.95
zbyt,mannozyd,0.9
zgrzyt,chalikantyt,0.85
zgrzyt,ektopasożyt,0.8
żyd,chondryt,0.95
żyd,afryt,0.95
czyżbyśmy,utuliłybyśmy,0.65
czyżbyśmy,ścierpniemy,0.5
gdybyśmy,obciążalibyśmy,0.72
gdybyśmy,buksowaliśmy,0.53
krytyczny,kuszony,0.5
krytyczny,archidiakony,0.4
przybywszy,bezmózdzy,0.5
przybywszy,pamiętnikarzy,0.4
wszyscyśmy,handryczyłyśmy,0.6
wszyscyśmy,furczelibyśmy,0.6
wychylmy,łowiliśmy,0.45
wychylmy,hycalibyśmy,0.4
krytycznych,głuchoniemych,0.52
krytycznych,trzykreślnych,0.64
krytycznym,mobilizowałbym,0.35
krytycznym,cebulastym,0.45
Syryjczyk,motyk,0.45
Syryjczyk,tebańczyk,0.67
trykotowej,taskanej,0.45
trykotowej,lodzonej,0.45
wyborowej,wawrzynowatej,0.45
wyborowej,marihuanowej,0.57
betonowej,katadromicznej,0.45
betonowej,ukochanej,0.5
ezopowej,pantofelkowej,0.62
ezopowej,awizacyjnej,0.45
kieszonkowej,ekumenicznej,0.45
kieszonkowej,beztreściwej,0.56
sezonowej,omownej,0.45
sezonowej,grymaszącej,0.5
wieczorowej,utrakwistycznej,0.45
wieczorowej,garmondowej,0.62
Wiktorowej,pampersowej,0.64
Wiktorowej,makaronizowanej,0.35
Witoldowej,gronkowcowej,0.64
Witoldowej,uwłaszczającej,0.45
dochodowej,lizawej,0.53
dochodowej,zabazgrolonej,0.45
doktorowej,celownikowej,0.59
doktorowej,chiralnej,0.45
kolorowej,aplanatycznej,0.45
kolorowej,dolnozaworowej,0.73
koronkowej,antyironicznej,0.4
koronkowej,ściółkowej,0.66
obozowej,honornej,0.45
obozowej,używanej,0.5
ogrodowej,baraszkującej,0.45
ogrodowej,gonniejszej,0.45
pogrobowej,garbowanej,0.5
pogrobowej,kosmochemicznej,0.45
rozwodowej,tysiąctonowej,0.59
rozwodowej,falsetującej,0.45
pokojowej,śluzakowej,0.67
pokojowej,gruberowanej,0.45
rozwojowej,tyglowanej,0.5
rozwojowej,telegramowej,0.59
atomowej,bistabilnej,0.5
atomowej,chcianej,0.4
cie,szasowalibyście,0.75
cie,śmieciliście,0.85
brnie,rozczarowywanie,0.75
brnie,chryzarobinie,0.8
chce,wdające,0.9
chce,rąbance,0.9
che,apache,0.9
che,ehe,0.95
die,komedie,0.9
die,encyklopedie,0.8
dmie,antynazizmie,0.8
dmie,terytorializmie,0.75
drgnie,kaftanie,0.9
drgnie,decentrowanie,0.8
drze,edytorze,0.85
drze,modernizatorze,0.75
dwie,muzeologowie,0.75
dwie,samotnikostwie,0.8
gdzie,aferezie,0.85
gdzie,askariozie,0.85
gie,afrologie,0.85
gie,chromonogie,0.85
gnie,miłonie,0.9
gnie,formownie,0.9
grze,gąsienicze,0.85
grze,rurarze,0.9
je,rabuje,0.9
je,nabaraszkuje,0.8
kie,brazzawilskie,0.85
kie,gurkhijskie,0.9
klnie,arcyzabawnie,0.8
klnie,ubezpieczalnie,0.8
krze,cytrze,0.95
krze,klosze,0.95
lgnie,uefektywnienie,0.75
lgnie,designie,0.9
me,znikome,0.9
me,rodzime,0.9
