base_word,rhyme_candidate,score
kapelusznictwo,w,1
kapelusznictwo,wo,1
kapelusznictwo,koercje,0
kapelusznictwo,kairczykiem,0
kapelusznictwu,wu,1
kapelusznictwu,bu,1
kapelusznictwu,końmi,0
kapelusznictwu,krepa,0
kapeluszniczce,brnie,1
kapeluszniczce,chce,1
kapeluszniczce,kryptologicznym,0
kapeluszniczce,kacety,0
kapeluszniczej,chciej,1
kapeluszniczej,chlej,1
kapeluszniczej,kashą,0
kapeluszniczej,krótkoterminowi,0
kapeluszniczek,czek,1
kapeluszniczek,bek,1
kapeluszniczek,kallijkom,0
kapeluszniczek,komuch,0
kapeluszniczka,k,1
kapeluszniczka,a,1
kapeluszniczka,kawacjo,0
kapeluszniczka,kobijkę,0
kapeluszniczką,ą,1
kapeluszniczką,brzmią,1
kapeluszniczką,koloryzatorkami,0
kapeluszniczką,kaguro,0
kapeluszniczkę,brnę,1
kapeluszniczkę,brzmię,1
kapeluszniczkę,kaktusową,0
kapeluszniczkę,ksylograficzną,0
kapeluszniczki,ki,1
kapeluszniczki,brwi,1
kapeluszniczki,kaczkarzach,0
kapeluszniczki,kredytowałyście,0
kapeluszniczko,ko,1
kapeluszniczko,bo,1
kapeluszniczko,kegę,0
kapeluszniczko,kalikancistę,0
kapeluszniczym,czym,1
kapeluszniczym,bym,1
kapeluszniczym,krzątalibyście,0
kapeluszniczym,kłujące,0
kapelusznikach,ach,1
kapelusznikach,bach,1
kapelusznikach,karniej,0
kapelusznikach,kiepściuchnymi,0
kapelusznikami,mi,1
kapelusznikami,brwi,1
kapelusznikami,kaptowałybyście,0
kapelusznikami,kocenia,0
kapelusznikiem,jem,1
kapelusznikiem,bzem,1
kapelusznikiem,kortykosteronem,0
kapelusznikiem,kabłączkom,0
kapelusznikowa,va,1
kapelusznikowa,wa,1
kapelusznikowa,kiprami,0
kapelusznikowa,kowale,0
kapelusznikową,ą,1
kapelusznikową,brzmią,1
kapelusznikową,kolubryniastych,0
kapelusznikową,kołdry,0
kapelusznikowe,we,1
kapelusznikowe,brnie,1
kapelusznikowe,kędzierzynianin,0
kapelusznikowe,kommos,0
kapelusznikowi,vi,1
kapelusznikowi,wi,1
kapelusznikowi,kabanosie,0
kapelusznikowi,kalendarzowo,0
kapelusznikowy,wy,1
kapelusznikowy,by,1
kapelusznikowy,kameralistach,0
kapelusznikowy,konfrontacyjnym,0
kapeluszowatej,tej,1
kapeluszowatej,chciej,1
kapeluszowatej,kluzo,0
kapeluszowatej,kadzidlankę,0
kapeluszowatym,tym,1
kapeluszowatym,bym,1
kapeluszowatym,kanimi,0
kapeluszowatym,komensalizmowi,0
kaperowaliście,cie,1
kaperowaliście,brnie,1
kaperowaliście,kartelizowałem,0
kaperowaliście,kajakujmy,0
kaperowałyście,cie,1
kaperowałyście,brnie,1
kaperowałyście,kompasu,0
kaperowałyście,kaczyńcami,0
kaperownictwem,bzem,1
kaperownictwem,dnem,1
kaperownictwem,kalkulacyjnym,0
kaperownictwem,kłapał,0
kaperownictwie,je,1
kaperownictwie,brnie,1
kaperownictwie,kataplazmowałem,0
kaperownictwie,kemowi,0
kaperownictwom,bom,1
kaperownictwom,chrom,1
kaperownictwom,kuliso,0
kaperownictwom,kłócone,0
kapilarnościom,bom,1
kapilarnościom,chrom,1
kapilarnościom,katalitycznemu,0
kapilarnościom,krzywoliniowym,0
kapilaroskopem,bzem,1
kapilaroskopem,dnem,1
kapilaroskopem,kapą,0
kapilaroskopem,kwasotwórczymi,0
kapilaroskopia,ja,1
kapilaroskopia,a,1
kapilaroskopia,kirasjerskiego,0
kapilaroskopia,kalcyferoli,0
kapilaroskopią,ją,1
kapilaroskopią,ą,1
kapilaroskopią,klusek,0
kapilaroskopią,kadzidlani,0
kapilaroskopie,je,1
kapilaroskopie,brnie,1
kapilaroskopie,kościuszkowska,0
kapilaroskopie,kontragitacyjne,0
kapilaroskopię,brnę,1
kapilaroskopię,brzmię,1
kapilaroskopię,kajakowiczkach,0
kapilaroskopię,kamieniałbym,0
kapilaroskopii,brwi,1
kapilaroskopii,brzmi,1
kapilaroskopii,kalwaryjskich,0
kapilaroskopii,kostomłocianach,0
kapilaroskopij,pij,1
kapilaroskopij,bij,1
kapilaroskopij,konfliktującymi,0
kapilaroskopij,klęto,0
kapilaroskopio,jo,1
kapilaroskopio,bo,1
kapilaroskopio,knurka,0
kapilaroskopio,kulturologiczne,0
kapilaroskopom,bom,1
kapilaroskopom,chrom,1
kapilaroskopom,kaolinityzacji,0
kapilaroskopom,kalcyfikacji,0
kapilaroskopów,bzów,1
kapilaroskopów,chów,1
kapilaroskopów,kocówo,0
kapilaroskopów,keczów,0
kapistowskiego,go,1
kapistowskiego,bo,1
kapistowskiego,kapsułkowanych,0
kapistowskiego,kaczuchach,0
kapistowskiemu,mu,1
kapistowskiemu,bu,1
kapistowskiemu,kameralistce,0
kapistowskiemu,kloniku,0
kapiszonowcach,ach,1
kapiszonowcach,bach,1
kapiszonowcach,karrakę,0
kapiszonowcach,kacheksjom,0
kapiszonowcami,mi,1
kapiszonowcami,brwi,1
kapiszonowcami,kalandrujecie,0
kapiszonowcami,kwęczą,0
kapiszonowcowi,vi,1
kapiszonowcowi,wi,1
kapiszonowcowi,konwers,0
kapiszonowcowi,kuleczkowaliby,0
kapiszonówkach,ach,1
kapiszonówkach,bach,1
kapiszonówkach,kliwry,0
kapiszonówkach,kwasochłonnymi,0
kapiszonówkami,mi,1
kapiszonówkami,brwi,1
kapiszonówkami,kołaczkowskiemu,0
kapiszonówkami,krynoid,0
kapitalistkach,ach,1
kapitalistkach,bach,1
kapitalistkach,kaliany,0
kapitalistkach,kunsztownością,0
kapitalistkami,mi,1
kapitalistkami,brwi,1
kapitalistkami,kariologicznym,0
kapitalistkami,karćże,0
kapitalizacjom,bom,1
kapitalizacjom,chrom,1
kapitalizacjom,kuksany,0
kapitalizacjom,kiltach,0
kapitalizowali,li,1
kapitalizowali,brwi,1
kapitalizowali,karm,0
kapitalizowali,karteluszkowym,0
kapitalizowała,gzła,1
kapitalizowała,mdła,1
kapitalizowała,kalofonia,0
kapitalizowała,kabardyjskimi,0
kapitalizowało,cło,1
kapitalizowało,mdło,1
kapitalizowało,kryzka,0
kapitalizowało,kajakowa,0
kapitalizowały,biły,1
kapitalizowały,ćmiły,1
kapitalizowały,kubki,0
kapitalizowały,kalusowa,0
kapitalizowana,na,1
kapitalizowana,a,1
kapitalizowana,kameliowatemu,0
kapitalizowana,kitując,0
kapitalizowaną,ą,1
kapitalizowaną,brzmią,1
kapitalizowaną,komos,0
kapitalizowaną,kilkopoziomową,0
kapitalizowane,brnie,1
kapitalizowane,chce,1
kapitalizowane,koagulowaliśmy,0
kapitalizowane,kinajdologiach,0
kapitalizowani,ni,1
kapitalizowani,brwi,1
kapitalizowani,klimę,0
kapitalizowani,konnymi,0
kapitalizowano,no,1
kapitalizowano,bo,1
kapitalizowano,katechizacyjna,0
kapitalizowano,kukaj,0
kapitalizowany,ny,1
kapitalizowany,by,1
kapitalizowany,konałeś,0
kapitalizowany,kalwaryjskiej,0
kapitalizująca,ca,1
kapitalizująca,a,1
kapitalizująca,kickbokserskimi,0
kapitalizująca,klaksonowaniach,0
kapitalizującą,ą,1
kapitalizującą,brzmią,1
kapitalizującą,kreatyn,0
kapitalizującą,kołbaskowskiego,0
kapitalizujące,brnie,1
kapitalizujące,chce,1
kapitalizujące,kalmarowy,0
kapitalizujące,kardiochirurgi,0
kapitalizujący,cy,1
kapitalizujący,by,1
kapitalizujący,kluchem,0
kapitalizujący,kalikancistach,0
kapitalizujcie,cie,1
kapitalizujcie,brnie,1
kapitalizujcie,klarkom,0
kapitalizujcie,kachetyjska,0
kapitalizujemy,my,1
kapitalizujemy,by,1
kapitalizujemy,klonowałybyście,0
kapitalizujemy,kambodżańskiemu,0
kapitalizujesz,jedz,1
kapitalizujesz,jesz,1
kapitalizujesz,kum,0
kapitalizujesz,konfrontowałby,0
kapitalizujmyż,czyż,1
kapitalizujmyż,gdyż,1
kapitalizujmyż,koniecznościom,0
kapitalizujmyż,karierotwórczą,0
kapitanostwach,ach,1
kapitanostwach,bach,1
kapitanostwach,kaprolaktamami,0
kapitanostwach,królewiczowscy,0
kapitanostwami,mi,1
kapitanostwami,brwi,1
kapitanostwami,kontrafakturze,0
kapitanostwami,kują,0
kapitanowaliby,by,1
kapitanowaliby,bzy,1
kapitanowaliby,kiata,0
kapitanowaliby,kwotach,0
kapitanowałaby,by,1
kapitanowałaby,bzy,1
kapitanowałaby,kurszczaninowi,0
kapitanowałaby,kiepściuchnemu,0
kapitanowałbym,bym,1
kapitanowałbym,cnym,1
kapitanowałbym,kapeli,0
kapitanowałbym,kićkała,0
kapitanowałbyś,byś,1
kapitanowałbyś,czyś,1
kapitanowałbyś,kulturtregerami,0
kapitanowałbyś,końską,0
kapitanowałoby,by,1
kapitanowałoby,bzy,1
kapitanowałoby,kostium,0
kapitanowałoby,kodaków,0
kapitanowałyby,by,1
kapitanowałyby,bzy,1
kapitanowałyby,kalabryjskich,0
kapitanowałyby,kameralistyki,0
kapitanowaniem,niem,1
kapitanowaniem,bzem,1
kapitanowaniem,komorniczankach,0
kapitanowaniem,kapitulowaliśmy,0
kapitanowaniom,bom,1
kapitanowaniom,chrom,1
kapitanowaniom,kwasy,0
kapitanowaniom,kajdan,0
kapitanującego,go,1
kapitanującego,bo,1
kapitanującego,konkurowałabyś,0
kapitanującego,kalifem,0
kapitanującemu,mu,1
kapitanującemu,bu,1
kapitanującemu,kłomię,0
kapitanującemu,kosztorysującą,0
kapitanujących,cnych,1
kapitanujących,mych,1
kapitanujących,klarygowałabyś,0
kapitanujących,kustodą,0
kapitanującymi,mi,1
kapitanującymi,brwi,1
kapitanującymi,kamerdynerami,0
kapitanującymi,komparatystach,0
kapitelowaliby,by,1
kapitelowaliby,bzy,1
kapitelowaliby,klajstrowałoby,0
kapitelowaliby,karabinierskich,0
kapitelowałaby,by,1
kapitelowałaby,bzy,1
kapitelowałaby,kanciar,0
kapitelowałaby,kalefaktorze,0
kapitelowałbym,bym,1
kapitelowałbym,cnym,1
kapitelowałbym,krepdeszynowym,0
kapitelowałbym,kamforowcami,0
kapitelowałbyś,byś,1
kapitelowałbyś,czyś,1
kapitelowałbyś,kruchsi,0
kapitelowałbyś,kryptoklimacie,0
kapitelowałoby,by,1
kapitelowałoby,bzy,1
kapitelowałoby,kalozie,0
kapitelowałoby,kajetowymi,0
kapitelowałyby,by,1
kapitelowałyby,bzy,1
kapitelowałyby,klosiki,0
kapitelowałyby,kalabryjskiego,0
kapitelowanego,go,1
kapitelowanego,bo,1
kapitelowanego,kurwie,0
kapitelowanego,kauteryzującymi,0
kapitelowanemu,mu,1
kapitelowanemu,bu,1
kapitelowanemu,kępina,0
kapitelowanemu,krylowa,0
kapitelowaniem,niem,1
kapitelowaniem,bzem,1
kapitelowaniem,kalcynuj,0
kapitelowaniem,klapso,0
kapitelowaniom,bom,1
kapitelowaniom,chrom,1
kapitelowaniom,krótkoterminowe,0
kapitelowaniom,kontrabandowemu,0
kapitelowanych,cnych,1
kapitelowanych,mych,1
kapitelowanych,kalifornijski,0
kapitelowanych,konkurowaniami,0
kapitelowanymi,mi,1
kapitelowanymi,brwi,1
kapitelowanymi,konwenansowości,0
kapitelowanymi,kambryk,0
kapitelującego,go,1
kapitelującego,bo,1
kapitelującego,kolące,0
kapitelującego,kustoszostwach,0
kapitelującemu,mu,1
kapitelującemu,bu,1
kapitelującemu,kłębkom,0
kapitelującemu,krótkogłowiach,0
kapitelujących,cnych,1
kapitelujących,mych,1
kapitelujących,klęczne,0
kapitelujących,kujonki,0
kapitelującymi,mi,1
kapitelującymi,brwi,1
kapitelującymi,koronczarskiego,0
kapitelującymi,klinie,0
kapitolińskich,kich,1
kapitolińskich,ich,1
kapitolińskich,kafelkują,0
kapitolińskich,kryptorchizmami,0
kapitolińskiej,jej,1
kapitolińskiej,chciej,1
kapitolińskiej,kaliskie,0
kapitolińskiej,kancerującymi,0
kapitolińskimi,mi,1
kapitolińskimi,brwi,1
kapitolińskimi,karbonizowałby,0
kapitolińskimi,kilkustronicowy,0
kapitulacyjnej,chciej,1
kapitulacyjnej,chlej,1
kapitulacyjnej,kalibrujcie,0
kapitulacyjnej,katalogowanemu,0
kapitulacyjnym,bym,1
kapitulacyjnym,cnym,1
kapitulacyjnym,karbromalowych,0
kapitulacyjnym,konfundowałaby,0
kapitulanckich,kich,1
kapitulanckich,ich,1
kapitulanckich,kalikującej,0
kapitulanckich,kseruję,0
kapitulanckiej,jej,1
kapitulanckiej,chciej,1
kapitulanckiej,kalaitowi,0
kapitulanckiej,kumaryn,0
kapitulanckimi,mi,1
kapitulanckimi,brwi,1
kapitulanckimi,kaczeńcowego,0
kapitulanckimi,konkretyzowana,0
kapitulanctwem,bzem,1
kapitulanctwem,dnem,1
kapitulanctwem,koneser,0
kapitulanctwem,kabirpanthów,0
kapitulanctwie,je,1
kapitulanctwie,brnie,1
kapitulanctwie,kontrastowaliby,0
kapitulanctwie,korbo,0
kapitulanctwom,bom,1
kapitulanctwom,chrom,1
kapitulanctwom,kefirów,0
kapitulanctwom,kabłąkowatym,0
kapitulowaliby,by,1
kapitulowaliby,bzy,1
kapitulowaliby,kurzy,0
kapitulowaliby,krosach,0
kapitulowałaby,by,1
kapitulowałaby,bzy,1
kapitulowałaby,kalmarsku,0
kapitulowałaby,kidane,0
kapitulowałbym,bym,1
kapitulowałbym,cnym,1
kapitulowałbym,kodykologiczna,0
kapitulowałbym,kołacę,0
kapitulowałbyś,byś,1
kapitulowałbyś,czyś,1
kapitulowałbyś,kanwasu,0
kapitulowałbyś,kropisz,0
kapitulowałoby,by,1
kapitulowałoby,bzy,1
kapitulowałoby,kondycjonujesz,0
kapitulowałoby,kowacza,0
kapitulowałyby,by,1
kapitulowałyby,bzy,1
kapitulowałyby,kołoodbytowego,0
kapitulowałyby,kumaryn,0
kapitulowaniem,niem,1
kapitulowaniem,bzem,1
kapitulowaniem,kolaborowałbym,0
kapitulowaniem,konfederowałbym,0
kapitulowaniom,bom,1
kapitulowaniom,chrom,1
kapitulowaniom,koła,0
kapitulowaniom,kartoznawczynią,0
kapitulowawszy,by,1
kapitulowawszy,bzy,1
kapitulowawszy,kociła,0
kapitulowawszy,kakodylowa,0
kapitulującego,go,1
kapitulującego,bo,1
kapitulującego,kuplo,0
kapitulującego,kalcynacjach,0
kapitulującemu,mu,1
kapitulującemu,bu,1
kapitulującemu,kajmak,0
kapitulującemu,kolebię,0
kapitulujących,cnych,1
kapitulujących,mych,1
kapitulujących,krytycznościami,0
kapitulujących,kafarowniom,0
kapitulującymi,mi,1
kapitulującymi,brwi,1
kapitulującymi,kuwetę,0
kapitulującymi,kalabryjskiemu,0
kapłonilibyśmy,my,1
kapłonilibyśmy,by,1
kapłonilibyśmy,kaloryzatorowi,0
kapłonilibyśmy,kaledonidach,0
kapłoniłybyśmy,my,1
kapłoniłybyśmy,by,1
kapłoniłybyśmy,komenderującego,0
kapłoniłybyśmy,kolebalibyście,0
kapotażowaliby,by,1
kapotażowaliby,bzy,1
kapotażowaliby,kuponik,0
kapotażowaliby,kimograficznych,0
kapotażowałaby,by,1
kapotażowałaby,bzy,1
kapotażowałaby,konserwatywnej,0
kapotażowałaby,kotarki,0
kapotażowałbym,bym,1
kapotażowałbym,cnym,1
kapotażowałbym,kombinatoryczną,0
kapotażowałbym,kloszu,0
kapotażowałbyś,byś,1
kapotażowałbyś,czyś,1
kapotażowałbyś,kalafoniowego,0
kapotażowałbyś,koloryzowałabym,0
kapotażowałoby,by,1
kapotażowałoby,bzy,1
kapotażowałoby,knurów,0
kapotażowałoby,kainowych,0
kapotażowałyby,by,1
kapotażowałyby,bzy,1
kapotażowałyby,kompozytorkach,0
kapotażowałyby,klękasz,0
kapotażowaniem,niem,1
kapotażowaniem,bzem,1
kapotażowaniem,katalogowałbym,0
kapotażowaniem,konfederowanej,0
kapotażowaniom,bom,1
kapotażowaniom,chrom,1
kapotażowaniom,kamieniarzowi,0
kapotażowaniom,ksenofobijnymi,0
kapotażującego,go,1
kapotażującego,bo,1
kapotażującego,kabaretem,0
kapotażującego,kamuflowaniach,0
kapotażującemu,mu,1
kapotażującemu,bu,1
kapotażującemu,kupałom,0
kapotażującemu,klizmą,0
kapotażujących,cnych,1
kapotażujących,mych,1
kapotażujących,kontaminowania,0
kapotażujących,klonują,0
kapotażującymi,mi,1
kapotażującymi,brwi,1
kapotażującymi,korkach,0
kapotażującymi,kapince,0
kapotowaliście,cie,1
kapotowaliście,brnie,1
kapotowaliście,katranu,0
kapotowaliście,karierotwórczej,0
kapotowałyście,cie,1
kapotowałyście,brnie,1
kapotowałyście,kakałkiem,0
kapotowałyście,konkwistadorowi,0
kapowalibyście,cie,1
kapowalibyście,brnie,1
kapowalibyście,kanadyjskiemu,0
kapowalibyście,kontrastowaniu,0
kapowałybyście,cie,1
kapowałybyście,brnie,1
kapowałybyście,komercjalizowań,0
kapowałybyście,kopki,0
kaprawiałyście,cie,1
kaprawiałyście,brnie,1
kaprawiałyście,kijem,0
kaprawiałyście,krojcza,0
kaprawiejącego,go,1
kaprawiejącego,bo,1
kaprawiejącego,kalkulującej,0
kaprawiejącego,kinematycznymi,0
kaprawiejącemu,mu,1
kaprawiejącemu,bu,1
kaprawiejącemu,konszowałybyśmy,0
kaprawiejącemu,komisjo,0
kaprawiejących,cnych,1
kaprawiejących,mych,1
kaprawiejących,kamiliańskich,0
kaprawiejących,katechumeniczna,0
kaprawiejącymi,mi,1
kaprawiejącymi,brwi,1
kaprawiejącymi,koincydencyjny,0
kaprawiejącymi,krzemieńczankom,0
kaprawieliście,cie,1
kaprawieliście,brnie,1
kaprawieliście,kabulczykiem,0
kaprawieliście,krzywilibyście,0
kaprolaktamach,mach,1
kaprolaktamach,ach,1
kaprolaktamach,koordynatorską,0
kaprolaktamach,karleli,0
kaprolaktamami,mi,1
kaprolaktamami,brwi,1
kaprolaktamami,kosmofizyczkach,0
kaprolaktamami,klocu,0
kaprolaktamowi,vi,1
kaprolaktamowi,wi,1
kaprolaktamowi,komucha,0
kaprolaktamowi,kafelkującą,0
kaprysilibyśmy,my,1
kaprysilibyśmy,by,1
kaprysilibyśmy,konwenansowości,0
kaprysilibyśmy,kryminalistach,0
kaprysiłybyśmy,my,1
kaprysiłybyśmy,by,1
kaprysiłybyśmy,kakografem,0
kaprysiłybyśmy,kopczykowanego,0
kapryśniejszej,najprzyjemniej,1
kapryśniejszej,norymberskiej,1
kapryśniejszej,kieneso,0
kapryśniejszej,kadłubowość,0
kapryśniejszym,użytecznym,1
kapryśniejszym,nieprzyjemnym,1
kapryśniejszym,kaligrafio,0
kapryśniejszym,kociubo,0
kapryśnościach,horyzontach,1
kapryśnościach,serdecznościach,1
kapryśnościach,kolcobrzuchach,0
kapryśnościach,kierleszowałoby,0
kapryśnościami,mi,1
kapryśnościami,brwi,1
kapryśnościami,komplikowałaby,0
kapryśnościami,korpuskularnymi,0
kapslowaliście,cie,1
kapslowaliście,brnie,1
kapslowaliście,konsultowałabyś,0
kapslowaliście,kooperatywizmy,0
kapslowałyście,cie,1
kapslowałyście,brnie,1
kapslowałyście,kilkowierszową,0
kapslowałyście,kablowane,0
kapsułkowaliby,by,1
kapsułkowaliby,bzy,1
kapsułkowaliby,kominiarczykami,0
kapsułkowaliby,kafelkowań,0
kapsułkowałaby,by,1
kapsułkowałaby,bzy,1
kapsułkowałaby,kusiowi,0
kapsułkowałaby,komaski,0
kapsułkowałbym,bym,1
kapsułkowałbym,cnym,1
kapsułkowałbym,kolce,0
kapsułkowałbym,kaiki,0
kapsułkowałbyś,byś,1
kapsułkowałbyś,czyś,1
kapsułkowałbyś,kalibracyjni,0
kapsułkowałbyś,kaptaż,0
kapsułkowałoby,by,1
kapsułkowałoby,bzy,1
kapsułkowałoby,kąsek,0
kapsułkowałoby,klimakterycznej,0
kapsułkowałyby,by,1
kapsułkowałyby,bzy,1
kapsułkowałyby,kwart,0
kapsułkowałyby,karnoskarbowego,0
kapsułkowanego,go,1
kapsułkowanego,bo,1
kapsułkowanego,kurtyna,0
kapsułkowanego,kuprenu,0
kapsułkowanemu,mu,1
kapsułkowanemu,bu,1
kapsułkowanemu,kompetycyjnymi,0
kapsułkowanemu,koronom,0
kapsułkowaniem,niem,1
kapsułkowaniem,bzem,1
kapsułkowaniem,kaliningradzcy,0
kapsułkowaniem,kegli,0
kapsułkowaniom,bom,1
kapsułkowaniom,chrom,1
kapsułkowaniom,klimatyzowałbyś,0
kapsułkowaniom,kresomózgowiom,0
kapsułkowanych,cnych,1
kapsułkowanych,mych,1
kapsułkowanych,kwasjo,0
kapsułkowanych,kogutów,0
kapsułkowanymi,mi,1
kapsułkowanymi,brwi,1
kapsułkowanymi,kłom,0
kapsułkowanymi,konwersatoriach,0
kapsułkującego,go,1
kapsułkującego,bo,1
kapsułkującego,kanalizowałyśmy,0
kapsułkującego,kontrprojektowi,0
kapsułkującemu,mu,1
kapsułkującemu,bu,1
kapsułkującemu,kozińce,0
kapsułkującemu,krystalizujcie,0
kapsułkujących,cnych,1
kapsułkujących,mych,1
kapsułkujących,klosze,0
kapsułkujących,kalkulatorową,0
kapsułkującymi,mi,1
kapsułkującymi,brwi,1
kapsułkującymi,kaloryferowym,0
kapsułkującymi,kalikowaniu,0
kapsztadczykom,skamandrytom,1
kapsztadczykom,towarzyszom,1
kapsztadczykom,kwicu,0
kapsztadczykom,kutasy,0
kapsztadczyków,fanatyków,1
kapsztadczyków,Flamandczyków,1
kapsztadczyków,kryjże,0
kapsztadczyków,kraniologicznej,0
kapsztadzkiego,Armaniego,1
kapsztadzkiego,warszawskiego,1
kapsztadzkiego,kategoryzowałby,0
kapsztadzkiego,kaletkami,0
kapsztadzkiemu,szwajcarskiemu,1
kapsztadzkiemu,warszawskiemu,1
kapsztadzkiemu,kaboszonów,0
kapsztadzkiemu,krukom,0
kaptowalibyśmy,my,1
kaptowalibyśmy,by,1
kaptowalibyśmy,krajka,0
kaptowalibyśmy,klimat,0
kaptowałybyśmy,my,1
kaptowałybyśmy,by,1
kaptowałybyśmy,kamicowe,0
kaptowałybyśmy,kokard,0
kapturkowatego,go,1
kapturkowatego,bo,1
kapturkowatego,kmin,0
kapturkowatego,kajmanami,0
kapturkowatemu,mu,1
kapturkowatemu,bu,1
kapturkowatemu,kriobiologiczne,0
kapturkowatemu,krzywoprzysiąż,0
kapturkowatych,tych,1
kapturkowatych,cnych,1
kapturkowatych,kocówek,0
kapturkowatych,kainity,0
kapturkowatymi,mi,1
kapturkowatymi,brwi,1
kapturkowatymi,kolacjonowanym,0
kapturkowatymi,krioekstraktory,0
kapturnicowaci,ci,1
kapturnicowaci,brwi,1
kapturnicowaci,kadyksyjczykowi,0
kapturnicowaci,kusztyk,0
kapturnicowata,ta,1
kapturnicowata,a,1
kapturnicowata,kosmofizyczkami,0
kapturnicowata,kupczę,0
kapturnicowatą,tą,1
kapturnicowatą,ą,1
kapturnicowatą,krakers,0
kapturnicowatą,kolidowalibyśmy,0
kapturnicowate,te,1
kapturnicowate,brnie,1
kapturnicowate,kałużami,0
kapturnicowate,konfekcjonerowi,0
kapturnicowaty,ty,1
kapturnicowaty,by,1
kapturnicowaty,kopernikówkach,0
kapturnicowaty,klinkierówkach,0
kapturnikowaci,ci,1
kapturnikowaci,brwi,1
kapturnikowaci,kamy,0
kapturnikowaci,karbinkomierzu,0
kapturnikowata,ta,1
kapturnikowata,a,1
kapturnikowata,kreską,0
kapturnikowata,klasycyzowanemu,0
kapturnikowatą,tą,1
kapturnikowatą,ą,1
kapturnikowatą,kapela,0
kapturnikowatą,kapuza,0
kapturnikowate,te,1
kapturnikowate,brnie,1
kapturnikowate,krzyżodziobach,0
kapturnikowate,koryta,0
kapturnikowaty,ty,1
kapturnikowaty,by,1
kapturnikowaty,kącin,0
kapturnikowaty,konkatenacyjna,0
kapturzyliście,cie,1
kapturzyliście,brnie,1
kapturzyliście,konsumpcjonistę,0
kapturzyliście,kamember,0
kapturzyłyście,cie,1
kapturzyłyście,brnie,1
kapturzyłyście,konnej,0
kapturzyłyście,kęsisko,0
kapuśniaczkach,czekoladkach,1
kapuśniaczkach,niedostatkach,1
kapuśniaczkach,klesi,0
kapuśniaczkach,kulając,0
kapuśniaczkami,mi,1
kapuśniaczkami,brwi,1
kapuśniaczkami,kocanko,0
kapuśniaczkami,kinetostatyczną,0
kapuśniaczkiem,adiutantem,1
kapuśniaczkiem,konsultantem,1
kapuśniaczkiem,kalectwa,0
kapuśniaczkiem,kinobus,0
kapuśniaczkowi,vi,1
kapuśniaczkowi,wi,1
kapuśniaczkowi,kuropatwiarniom,0
kapuśniaczkowi,kornele,0
karabinierskie,je,1
karabinierskie,brnie,1
karabinierskie,kicasz,0
karabinierskie,kopnęli,0
karabinierskim,kim,1
karabinierskim,bim,1
karabinierskim,kajakarek,0
karabinierskim,kulturoznawcza,0
karabińczykach,ach,1
karabińczykach,bach,1
karabińczykach,korepetytorstwu,0
karabińczykach,krwinkomoczowi,0
karabińczykami,mi,1
karabińczykami,brwi,1
karabińczykami,kiperze,0
karabińczykami,kędzierzawiejąc,0
karabińczykiem,jem,1
karabińczykiem,bzem,1
karabińczykiem,kontestatorach,0
karabińczykiem,kupkom,0
karabińczykowi,vi,1
karabińczykowi,wi,1
karabińczykowi,koziołkowaliśmy,0
karabińczykowi,kletko,0
karafeczkowego,go,1
karafeczkowego,bo,1
karafeczkowego,klękano,0
karafeczkowego,kategoryzowała,0
karafeczkowemu,mu,1
karafeczkowemu,bu,1
karafeczkowemu,kilkuarkuszowy,0
karafeczkowemu,kashom,0
karafeczkowych,cnych,1
karafeczkowych,mych,1
karafeczkowych,kabotynowi,0
karafeczkowych,kapanym,0
karafeczkowymi,mi,1
karafeczkowymi,brwi,1
karafeczkowymi,kaczuchnom,0
karafeczkowymi,krąpiu,0
karagandczykom,bom,1
karagandczykom,chrom,1
karagandczykom,kreatywniejszym,0
karagandczykom,koromandelskiej,0
karagandczyków,bzów,1
karagandczyków,chów,1
karagandczyków,komunikacyjnymi,0
karagandczyków,klują,0
karagandzkiego,go,1
karagandzkiego,bo,1
karagandzkiego,kwanty,0
karagandzkiego,krzywdowałabyś,0
karagandzkiemu,mu,1
karagandzkiemu,bu,1
karagandzkiemu,kutasie,0
karagandzkiemu,komprymowanego,0
karakałpackich,kich,1
karakałpackich,ich,1
karakałpackich,kadmowanej,0
karakałpackich,kilówek,0
karakałpackiej,jej,1
karakałpackiej,chciej,1
karakałpackiej,karto,0
karakałpackiej,karrako,0
karakałpackimi,mi,1
karakałpackimi,brwi,1
karakałpackimi,karć,0
karakałpackimi,krzywi,0
karakasczykach,ach,1
karakasczykach,bach,1
karakasczykach,kaliptrach,0
karakasczykach,kontrasygnujący,0
karakasczykami,mi,1
karakasczykami,brwi,1
karakasczykami,kinezjologiczny,0
karakasczykami,konstancinianie,0
karakasczykiem,jem,1
karakasczykiem,bzem,1
karakasczykiem,koszmarniejszą,0
karakasczykiem,klapki,0
karakasczykowi,vi,1
karakasczykowi,wi,1
karakasczykowi,kiblowałybyście,0
karakasczykowi,kurwik,0
karakasyjczycy,cy,1
karakasyjczycy,by,1
karakasyjczycy,konduktometrze,0
karakasyjczycy,koncentrycznymi,0
karakasyjczyka,k,1
karakasyjczyka,a,1
karakasyjczyka,kulfona,0
karakasyjczyka,komentarzowymi,0
karakasyjczyki,ki,1
karakasyjczyki,brwi,1
karakasyjczyki,kustrzebkowcach,0
karakasyjczyki,kabiego,0
karakasyjczyku,ku,1
karakasyjczyku,bu,1
karakasyjczyku,kinowcu,0
karakasyjczyku,kastruj,0
karakaszczykom,bom,1
karakaszczykom,chrom,1
